DATUM,BTC_PREIS,DRAWDOWN,RSI,VOL_RATIO,VOL_LABEL,RET_30D,MAE_30D,MFE_30D,RET_90D,MAE_90D,MFE_90D,RET_180D,MAE_180D,MFE_180D
2018-02-11,8129.97021484375,-58.3022861921997,28.24408673610239,0.6900041515133198,NIEDRIG,13.098195520901012,0.0,42.353532655715,4.611572043760015,-18.372150833933976,42.353532655715,-23.927028051770492,-27.38669656344235,42.353532655715
2018-12-02,4139.8779296875,-78.76702613299109,28.415830162345486,0.8908029352545015,NIEDRIG,-7.1586147028886105,-21.81504445967256,0.0,-6.653889204066299,-21.81504445967256,0.06398560117568675,107.11968079146357,-21.81504445967256,112.70623119501515
2019-10-23,7514.671875,-61.45808300365363,21.122569187571017,1.3827648243873727,ERHOEHT,-2.902245659012892,-2.902245659012892,27.107543784138954,16.38425039350104,-11.632666772709221,27.107543784138954,-8.41970733294659,-33.85222710156589,37.411917103832295
2019-12-13,7269.6845703125,-62.714595665748305,29.86560308610099,0.8504812700036427,NIEDRIG,12.69394237655117,-8.654700592693032,12.69394237655117,-31.623056848478615,-31.623056848478615,42.04267857327566,35.770605053063775,-31.623056848478615,42.04267857327566
2020-03-21,6185.06640625,-68.2774817035404,29.56320258048639,0.9739306849871308,NIEDRIG,11.267333995630867,-5.7365838963178035,18.577524493535023,50.16845324897354,-5.7365838963178035,64.38414540567408,77.02300210246833,-5.7365838963178035,98.1288726563541
2022-01-29,38138.1796875,-43.55487634117796,28.481444240645388,0.6142054858186223,NIEDRIG,13.25457777198742,-3.1076347172606544,16.878161176658814,1.2366728960705675,-3.1076347172606544,24.457252175323816,-37.48027065233801,-50.1348970140855,24.457252175323816
2022-06-25,21502.337890625,-68.17619165007237,25.827906746222965,0.5376037262691961,NIEDRIG,-0.6540531521054604,-10.510866505522609,8.776234996975706,-10.253300036324175,-13.742401012535243,13.58796649746572,-21.72785172251891,-26.578755017282376,13.58796649746572
2023-09-12,25833.34375,-61.76623282921052,29.17267841855883,1.466423187569954,ERHOEHT,3.5746633771518654,0.0,8.324149869294416,59.65347897037139,0.0,70.96742098087863,167.17326928497206,0.0,167.17326928497206
